,text
2526,ул. Кайым Мухамедханов д. 10
2527,ул. Кайым Мухамедханов д. 10А
2528,ул. Кайым Мухамедханов д. 11
2529,ул. Кайым Мухамедханов д. 11/1
2530,ул. Кайым Мухамедханов д. 11/2
2531,ул. Кайым Мухамедханов д. 11/3
2532,ул. Кайым Мухамедханов д. 12/3
2533,ул. Кайым Мухамедханов д. 15
2534,ул. Кайым Мухамедханов д. 16/2
2535,ул. Кайым Мухамедханов д. 17
2536,ул. Кайым Мухамедханов д. 17/1
2537,ул. Кайым Мухамедханов д. 19
2538,ул. Кайым Мухамедханов д. 20
2539,ул. Кайым Мухамедханов д. 20/1
2540,ул. Кайым Мухамедханов д. 20/2
2541,ул. Кайым Мухамедханов д. 21/2
2542,ул. Кайым Мухамедханов д. 23
2543,ул. Кайым Мухамедханов д. 23А
2544,ул. Кайым Мухамедханов д. 28
2545,ул. Кайым Мухамедханов д. 28А
2546,ул. Кайым Мухамедханов д. 28Б
2547,ул. Кайым Мухамедханов д. 31
2548,ул. Кайым Мухамедханов д. 41
2549,ул. Кайым Мухамедханов д. 45/1
2550,ул. Кайым Мухамедханов д. 47
2551,ул. Кайым Мухамедханов д. 49/1
2552,ул. Қасым Қайсенов д. 1
2553,ул. Қасым Қайсенов д. 2
2554,ул. Қасым Қайсенов д. 3
2555,ул. Қасым Қайсенов д. 4
2556,ул. Қасым Қайсенов д. 5
2557,ул. Қасым Қайсенов д. 6
2558,ул. Қасым Қайсенов д. 7
2559,ул. Қасым Қайсенов д. 9
2560,ул. Қасым Қайсенов д. 11
2561,ул. Қасым Қайсенов д. 13
2562,ул. Қасым Қайсенов д. 15
2563,"ул. Керей, Жәнібек хандар д. 9"
2564,"ул. Керей, Жәнібек хандар д. 11"
2565,"ул. Керей, Жәнібек хандар д. 12/1"
2566,"ул. Керей, Жәнібек хандар д. 14/2"
2567,"ул. Керей, Жәнібек хандар д. 15"
2568,"ул. Керей, Жәнібек хандар д. 16"
2569,"ул. Керей, Жәнібек хандар д. 22"
2570,"ул. Керей, Жәнібек хандар д. 28"
2571,"ул. Керей, Жәнібек хандар д. 30"
2572,"ул. Керей, Жәнібек хандар д. 40"
2573,"ул. Керей, Жәнібек хандар д. 42"
2574,"ул. Керей, Жәнібек хандар д. 42/1"
2575,"ул. Керей, Жәнібек хандар д. 44"
2576,"ул. Керей, Жәнібек хандар д. 44/1"
2577,"ул. Керей, Жәнібек хандар д. 50"
2578,"ул. Керей, Жәнібек хандар д. 50/1"
2579,"ул. Керей, Жәнібек хандар д. 50/3"
2580,ул. Күлтегін д. 5
2581,ул. Күлтегін д. 9
2582,ул. Күлтегін д. 11
2583,ул. Күлтегін д. 11А
2584,ул. Күлтегін д. 11/1
2585,ул. Күлтегін д. 13
2586,ул. Күлтегін д. 14
2587,ул. Күлтегін д. 15
2588,ул. Күлтегін д. 21
2589,ул. Күлтегін д. 23
2590,ул. Құман Тастанбеков д. 2
2591,ул. Құман Тастанбеков д. 4
2592,ул. Құман Тастанбеков д. 6
2593,ул. Құман Тастанбеков д. 8
2594,ул. Құман Тастанбеков д. 14
2595,ул. Құман Тастанбеков д. 16
2596,ул. Құман Тастанбеков д. 18
2597,ул. Құман Тастанбеков д. 20
2598,ул. Құман Тастанбеков д. 26
2599,ул. Құман Тастанбеков д. 28
2600,ул. Мақсұт Нәрікбаев д. 5
2601,ул. Мақсұт Нәрікбаев д. 9
2602,ул. Мақсұт Нәрікбаев д. 10
2603,ул. Мақсұт Нәрікбаев д. 12
2604,ул. Мақсұт Нәрікбаев д. 22
2605,ул. Мәншүк Мәметова д. 2
2606,ул. Мәншүк Мәметова д. 2/1
2607,ул. Мәншүк Мәметова д. 8
2608,ул. Мәншүк Мәметова д. 10
2609,ул. Никола Тесла д. 8
2610,ул. Никола Тесла д. 12
2611,ул. Никола Тесла д. 14
2612,ул. Никола Тесла д. 18
2613,ул. Никола Тесла д. 24
2614,ул. Орынбор д. 1
2615,ул. Орынбор д. 22
2616,ул. Роза Бағланова д. 1
2617,ул. Роза Бағланова д. 2
2618,ул. Роза Бағланова д. 3
2619,ул. Роза Бағланова д. 3/1
2620,ул. Роза Бағланова д. 4
2621,ул. Роза Бағланова д. 6
2622,ул. Санжар Асфендияров д. 1
2623,ул. Санжар Асфендияров д. 2
2624,ул. Санжар Асфендияров д. 3
2625,ул. Санжар Асфендияров д. 4
2626,ул. Санжар Асфендияров д. 5
2627,ул. Санжар Асфендияров д. 6
2628,ул. Санжар Асфендияров д. 7
2629,ул. Санжар Асфендияров д. 8
2630,ул. Санжар Асфендияров д. 9
2631,ул. Санжар Асфендияров д. 10
2632,ул. Санжар Асфендияров д. 11
2633,ул. Санжар Асфендияров д. 12
2634,ул. Сарайшық д. 2
2635,ул. Сарайшық д. 4
2636,ул. Сарайшық д. 5
2637,ул. Сарайшық д. 5А
2638,ул. Сарайшық д. 5Б
2639,ул. Сарайшық д. 5В
2640,ул. Сарайшық д. 5Г
2641,ул. Сарайшық д. 5Д
2642,ул. Сарайшық д. 5Е
2643,ул. Сарайшық д. 5/1
2644,ул. Сарайшық д. 6
2645,ул. Сарайшық д. 7
2646,ул. Сарайшық д. 7А
2647,ул. Сарайшық д. 7Б
2648,ул. Сарайшық д. 7/1
2649,ул. Сарайшық д. 7/2
2650,ул. Сарайшық д. 7/3
2651,ул. Сарайшық д. 8
2652,ул. Сарайшық д. 9
2653,ул. Сарайшық д. 11
2654,ул. Сарайшық д. 11/1
2655,ул. Сарайшық д. 34
2656,ул. Сарайшық д. 36
2657,ул. Сарайшық д. 38
2658,ул. Сарайшық д. 40
2659,ул. Сауран д. 2
2660,ул. Сауран д. 3
2661,ул. Сауран д. 3/1
2662,ул. Сауран д. 4
2663,ул. Сауран д. 5
2664,ул. Сауран д. 5А
2665,ул. Сауран д. 5Б
2666,ул. Сауран д. 5Г
2667,ул. Сауран д. 5Д
2668,ул. Сауран д. 6
2669,ул. Сауран д. 7
2670,ул. Сауран д. 7А
2671,ул. Сауран д. 7Б
2672,ул. Сауран д. 7Г
2673,ул. Сауран д. 9
2674,ул. Сауран д. 9А
2675,ул. Сауран д. 9Б
2676,ул. Сауран д. 10Б
2677,ул. Сауран д. 10В
2678,ул. Сауран д. 12/1
2679,ул. Сауран д. 12/2
2680,ул. Сауран д. 13
2681,ул. Сауран д. 14
2682,ул. Сауран д. 15
2683,ул. Сауран д. 15/3
2684,ул. Сауран д. 15/4
2685,ул. Сауран д. 18
2686,ул. Сауран д. 18/1
2687,ул. Сауран д. 20
2688,ул. Сауран д. 42/1
2689,ул. Сығанақ д. 11
2690,ул. Сығанақ д. 13
2691,ул. Сығанақ д. 14
2692,ул. Сығанақ д. 15
2693,ул. Сығанақ д. 15/1
2694,ул. Сығанақ д. 16
2695,ул. Сығанақ д. 16/1
2696,ул. Сығанақ д. 17Б
2697,ул. Сығанақ д. 17В
2698,ул. Сығанақ д. 17Г
2699,ул. Сығанақ д. 17Д
2700,ул. Сығанақ д. 17Е
2701,ул. Сығанақ д. 17Л
2702,ул. Сығанақ д. 17Н
2703,ул. Сығанақ д. 17П
2704,ул. Сығанақ д. 17Р
2705,ул. Сығанақ д. 17С
2706,ул. Сығанақ д. 17У
2707,ул. Сығанақ д. 17Ф
2708,ул. Сығанақ д. 18
2709,ул. Сығанақ д. 21
2710,ул. Сығанақ д. 23
2711,ул. Сығанақ д. 23/1
2712,ул. Сығанақ д. 25
2713,ул. Сығанақ д. 25/1
2714,ул. Сығанақ д. 25/2
2715,ул. Сығанақ д. 27
2716,ул. Сығанақ д. 33
2717,ул. Сығанақ д. 35
2718,ул. Сығанақ д. 35А
2719,ул. Сығанақ д. 37
2720,ул. Сығанақ д. 39
2721,ул. Сығанақ д. 39/1
2722,ул. Сығанақ д. 41
2723,ул. Сығанақ д. 48
2724,ул. Сығанақ д. 48А
2725,ул. Сығанақ д. 54
2726,ул. Сығанақ д. 54/1
2727,ул. Сығанақ д. 58
2728,ул. Сығанақ д. 58/1
2729,ул. Сығанақ д. 60/3
2730,ул. Сығанақ д. 62
2731,ул. Сығанақ д. 62/3
2732,ул. Сығанақ д. 64
2733,ул. Сығанақ д. 64/1
2734,ул. Төле би д. 18
2735,ул. Төле би д. 25
2736,ул. Төле би д. 25А
2737,ул. Төле би д. 25/1
2738,ул. Төле би д. 40
2739,ул. Төле би д. 44
2740,ул. Төле би д. 44/1
2741,ул. Төле би д. 44/2
2742,ул. Төле би д. 46
2743,ул. Төле би д. 48
2744,ул. Төле би д. 48/1
2745,ул. Төле би д. 50
2746,ул. Төле би д. 51
2747,ул. Төле би д. 53
2748,ул. Төле би д. 55
2749,ул. Төле би д. 57
2750,ул. Төле би д. 59
2751,ул. Төле би д. 61
2752,ул. Төле би д. 65
2753,ул. Турара Рыскулова д. 1
2754,ул. Турара Рыскулова д. 1В
2755,ул. Турара Рыскулова д. 1Г
2756,ул. Турара Рыскулова д. 5
2757,ул. Турара Рыскулова д. 5/1
2758,ул. Турара Рыскулова д. 5/2
2759,ул. Турара Рыскулова д. 5/3
2760,ул. Турара Рыскулова д. 5/4
2761,ул. Турара Рыскулова д. 5/5
2762,ул. Түркістан д. 2
2763,ул. Түркістан д. 4
2764,ул. Түркістан д. 4А
2765,ул. Түркістан д. 4/1
2766,ул. Түркістан д. 8
2767,ул. Түркістан д. 10
2768,ул. Түркістан д. 14
2769,ул. Түркістан д. 14А
2770,ул. Түркістан д. 14/1
2771,ул. Түркістан д. 14/2
2772,ул. Түркістан д. 16/4
2773,ул. Түркістан д. 16/5
2774,ул. Түркістан д. 18
2775,ул. Түркістан д. 18/1
2776,ул. Түркістан д. 20
2777,ул. Түркістан д. 20/1
2778,ул. Түркістан д. 28
2779,ул. Түркістан д. 28А
2780,ул. Түркістан д. 28/1
2781,ул. Түркістан д. 28/2
2782,ул. Түркістан д. 30
2783,ул. Түркістан д. 30/1
2784,ул. Түркістан д. 32
2785,ул. Түркістан д. 34
2786,ул. Түркістан д. 34А
2787,ул. Түркістан д. 34Б
2788,ул. Түркістан д. 34/1
2789,ул. Фариза Оңғарсынова д. 6
2790,ул. Фариза Оңғарсынова д. 8
2791,ул. Фариза Оңғарсынова д. 8/1
2792,ул. Фариза Оңғарсынова д. 10
2793,ул. Ханшайым Суйнбике д. 3
2794,ул. Ханшайым Суйнбике д. 4
2795,ул. Ханшайым Суйнбике д. 7
2796,ул. Ханшайым Суйнбике д. 8
2797,ул. Ханшайым Суйнбике д. 11
2798,ул. Ханшайым Суйнбике д. 12
2799,ул. Ханшайым Суйнбике д. 13
2800,ул. Ханшайым Суйнбике д. 14
2801,ул. Ханшайым Суйнбике д. 16
2802,ул. Хусейн бен Талал д. 28
2803,ул. Шапық Шөкин д. 6
2804,ул. Шыңғыс Айтматов д. 27
2805,ул. Шыңғыс Айтматов д. 29
2806,ул. Шыңғыс Айтматов д. 29А
2807,ул. Шыңғыс Айтматов д. 31
2808,ул. Шыңғыс Айтматов д. 31А
2809,ул. Шыңғыс Айтматов д. 31Б
2810,ул. Шыңғыс Айтматов д. 33
2811,ул. Шыңғыс Айтматов д. 34
2812,ул. Шыңғыс Айтматов д. 34/1
2813,ул. Шыңғыс Айтматов д. 36
2814,ул. Шыңғыс Айтматов д. 36/1
2815,ул. Шыңғыс Айтматов д. 36/2
2816,ул. Шыңғыс Айтматов д. 36/4
2817,ул. Шыңғыс Айтматов д. 36/5
2818,ул. Шыңғыс Айтматов д. 36/6
2819,ул. Шыңғыс Айтматов д. 36/7
2820,ул. Шыңғыс Айтматов д. 38
2821,ул. Шыңғыс Айтматов д. 40
2822,ул. Шыңғыс Айтматов д. 40/1
2823,ул. Шыңғыс Айтматов д. 41
2824,ул. Шыңғыс Айтматов д. 41А
2825,ул. Шыңғыс Айтматов д. 41Б
2826,ул. Шыңғыс Айтматов д. 41/1
2827,ул. Шыңғыс Айтматов д. 41/2
2828,ул. Шыңғыс Айтматов д. 41/3
2829,ул. Шыңғыс Айтматов д. 42
2830,ул. Шыңғыс Айтматов зд. 46
2831,ул. Шыңғыс Айтматов д. 53
2832,ул. Шыңғыс Айтматов д. 59
2833,ул. Шыңғыс Айтматов д. 60
2834,ул. Шыңғыс Айтматов д. 60/1
2835,ул. Шыңғыс Айтматов д. 60/2
2836,ул. Шыңғыс Айтматов д. 62
2837,ул. Шыңғыс Айтматов д. 62/1
2838,ул. Шыңғыс Айтматов д. 62/2
2839,шос. Коргалжын д. 27 корпус 1
2840,шос. Коргалжын д. 27 корпус 2
2841,шос. Коргалжын д. 27 корпус 3
2842,шос. Коргалжын д. 4
2843,шос. Коргалжын д. 4/1
2844,шос. Коргалжын д. 4/2
2845,шос. Коргалжын д. 5
2846,шос. Коргалжын д. 6
2847,шос. Коргалжын д. 8/1
2848,шос. Коргалжын д. 11
2849,шос. Коргалжын д. 13/4
2850,шос. Коргалжын д. 15/1
2851,шос. Коргалжын д. 20Б
2852,шос. Коргалжын д. 20/2
2853,шос. Коргалжын д. 23
2854,шос. Коргалжын д. 23/1
2855,шос. Коргалжын д. 25
2856,шос. Коргалжын д. 25/1
2857,шос. Коргалжын д. 25/2
2858,шос. Коргалжын д. 27
2859,шос. Коргалжын д. 27А
2860,шос. Коргалжын д. 30
2861,шос. Коргалжын д. 31
2862,шос. Коргалжын д. 31А
2863,шос. Коргалжын д. 31/1
2864,шос. Коргалжын д. 110
2865,шос. Коргалжын д. 132
2866,ж.м. Үркер ул. Қожаберген Жырау д. 24
2867,ж.м. Үркер ул. Қожаберген Жырау д. 26
2868,ж.м. Үркер ул. Сыпыра Жырау д. 25
2869,ж.м. Үркер ул. Сыпыра Жырау д. 27
2870,пр. Қабанбай Батыр зд. 1
2871,пр. Қабанбай Батыр д. 5/1
2872,пр. Қабанбай Батыр д. 5/3
2873,пр. Қабанбай Батыр д. 7
2874,пр. Қабанбай Батыр д. 7А
2875,пр. Қабанбай Батыр д. 7Б
2876,пр. Қабанбай Батыр д. 7/1
2877,пр. Қабанбай Батыр д. 7/2
2878,пр. Қабанбай Батыр д. 7/3
2879,пр. Қабанбай Батыр д. 9
2880,пр. Қабанбай Батыр д. 9/2
2881,пр. Қабанбай Батыр д. 9/3
2882,пр. Қабанбай Батыр д. 9/4
2883,пр. Қабанбай Батыр д. 9/5
2884,пр. Қабанбай Батыр д. 9/6
2885,пр. Қабанбай Батыр д. 11
2886,пр. Қабанбай Батыр д. 11/2
2887,пр. Қабанбай Батыр д. 13
2888,пр. Қабанбай Батыр д. 13/2
2889,пр. Қабанбай Батыр д. 19
2890,пр. Қабанбай Батыр д. 29
2891,пр. Қабанбай Батыр д. 29/1
2892,пр. Қабанбай Батыр д. 29/2
2893,пр. Қабанбай Батыр д. 43А
2894,пр. Қабанбай Батыр д. 43Б
2895,пр. Қабанбай Батыр д. 43В
2896,пр. Қабанбай Батыр д. 43Г
2897,пр. Қабанбай Батыр д. 45/3
2898,пр. Қабанбай Батыр д. 49
2899,пр. Қабанбай Батыр д. 49А
2900,пр. Қабанбай Батыр д. 51
