,text
6254,ул. Бобруйская д. 52/2
6255,ул. Бокеева д. 1
6256,ул. Бокеева д. 1А
6257,ул. Бокеева д. 2А
6258,ул. Бокеева д. 12
6259,ул. Бокеева д. 57
6260,ул. Душанбинская д. 20
6261,ул. Емцова д. 2А
6262,ул. Емцова д. 3
6263,ул. Емцова д. 8/2
6264,ул. Емцова д. 15
6265,ул. Емцова д. 20
6266,ул. Емцова д. 22А
6267,ул. Емцова д. 25
6268,ул. Есебулатова д. 18
6269,ул. Есебулатова д. 20
6270,ул. Есебулатова д. 38
6271,ул. Есебулатова д. 40/3
6272,ул. Калининградская д. 37
6273,ул. Калининградская д. 39
6274,ул. Калининградская д. 42
6275,ул. Калининградская д. 44
6276,ул. Карпатская д. 16Б
6277,ул. Кисловодская д. 9
6278,ул. Кисловодская д. 11
6279,ул. Кисловодская д. 13
6280,ул. Кисловодская д. 15
6281,ул. Кисловодская д. 17
6282,ул. Кисловодская д. 20
6283,ул. Кисловодская д. 23
6284,ул. Кисловодская д. 24
6285,ул. Кисловодская д. 27
6286,ул. Кисловодская д. 28
6287,ул. Кисловодская д. 29
6288,ул. Кисловодская д. 31
6289,ул. Кисловодская д. 34
6290,ул. Кисловодская д. 34А
6291,ул. Кисловодская д. 35
6292,ул. Кисловодская д. 35А
6293,ул. Кисловодская д. 36
6294,ул. Кисловодская д. 37
6295,ул. Кисловодская д. 40
6296,ул. Кисловодская д. 42
6297,ул. Кисловодская д. 44
6298,ул. Кудерина д. 8
6299,ул. Левского д. 4
6300,ул. Левского д. 9
6301,ул. Левского д. 23
6302,ул. Левского д. 29
6303,ул. Левского д. 31
6304,ул. Мажорова д. 55
6305,ул. Нарвская д. 3
6306,ул. Немировича-Данченко д. 4
6307,ул. Немировича-Данченко д. 6
6308,ул. Немировича-Данченко д. 8
6309,ул. Немировича-Данченко д. 10
6310,ул. Немировича-Данченко д. 12
6311,ул. Немировича-Данченко д. 14
6312,ул. Нурпеисова д. 3
6313,ул. Нурпеисова д. 5
6314,ул. Нурпеисова д. 7
6315,ул. Нурпеисова д. 9
6316,ул. Нурпеисова д. 10
6317,ул. Нурпеисова д. 11
6318,ул. Нурпеисова д. 19
6319,ул. Нурпеисова д. 23
6320,ул. Нурпеисова д. 24
6321,ул. Нурпеисова д. 26
6322,ул. Самаркандская д. 20
6323,ул. Сахалинская д. 29
6324,ул. Северное кольцо д. 86/7
6325,ул. Северное кольцо д. 86/8
6326,ул. Северное кольцо д. 86/9
6327,ул. Северное кольцо д. 86/11
6328,ул. Северное кольцо д. 86/13
6329,ул. Северное кольцо д. 86/14
6330,ул. Северное кольцо д. 86/15
6331,ул. Северное кольцо д. 178
6332,ул. Сокпакбаева д. 1
6333,ул. Сокпакбаева д. 1/27
6334,ул. Сокпакбаева д. 2/28
6335,ул. Сокпакбаева д. 2/29
6336,ул. Муратбаева д. 91
6337,ул. Муратбаева д. 93
6338,ул. Муратбаева д. 94
6339,ул. Муратбаева д. 95
6340,ул. Муратбаева д. 101
6341,ул. Муратбаева д. 108
6342,ул. Муратбаева д. 110
6343,ул. Муратбаева д. 114
6344,ул. Муратбаева д. 123
6345,ул. Муратбаева д. 125
6346,ул. Муратбаева д. 127
6347,ул. Муратбаева д. 133
6348,ул. Муратбаева д. 135
6349,ул. Муратбаева д. 160
6350,ул. Муратбаева д. 164
6351,ул. Муратбаева д. 168
6352,ул. Муратбаева д. 173
6353,ул. Муратбаева д. 175
6354,ул. Муратбаева д. 177
6355,ул. Муратбаева д. 179
6356,ул. Муратбаева д. 181
6357,ул. Муратбаева д. 183
6358,ул. Муратбаева д. 185
6359,ул. Муратбаева д. 186
6360,ул. Муратбаева д. 189
6361,ул. Муратбаева д. 230
6362,ул. Муратбаева д. 232
6363,ул. Наурызбай батыра д. 13
6364,ул. Наурызбай батыра д. 14/63
6365,ул. Наурызбай батыра д. 15/64
6366,ул. Наурызбай батыра д. 16
6367,ул. Наурызбай батыра д. 18
6368,ул. Наурызбай батыра д. 21
6369,ул. Наурызбай батыра д. 21/1
6370,ул. Наурызбай батыра д. 21/2
6371,ул. Наурызбай батыра д. 22
6372,ул. Наурызбай батыра д. 23
6373,ул. Наурызбай батыра д. 24
6374,ул. Наурызбай батыра д. 25
6375,ул. Наурызбай батыра д. 26
6376,ул. Наурызбай батыра д. 26/1
6377,ул. Наурызбай батыра д. 28
6378,ул. Наурызбай батыра д. 29
6379,ул. Наурызбай батыра д. 31
6380,ул. Наурызбай батыра д. 37
6381,ул. Наурызбай батыра д. 37/1
6382,ул. Наурызбай батыра д. 41
6383,ул. Наурызбай батыра д. 43
6384,ул. Наурызбай батыра д. 49/61
6385,ул. Наурызбай батыра д. 50
6386,ул. Наурызбай батыра д. 52
6387,ул. Наурызбай батыра д. 60
6388,ул. Наурызбай батыра д. 63
6389,ул. Наурызбай батыра д. 66
6390,ул. Наурызбай батыра д. 68
6391,ул. Наурызбай батыра д. 70
6392,ул. Наурызбай батыра д. 76
6393,ул. Наурызбай батыра д. 79
6394,ул. Наурызбай батыра д. 81
6395,ул. Наурызбай батыра д. 82/68
6396,ул. Наурызбай батыра д. 82/84
6397,ул. Наурызбай батыра д. 86
6398,ул. Наурызбай батыра д. 94
6399,ул. Наурызбай батыра д. 99
6400,ул. Наурызбай батыра д. 99/1
6401,ул. Наурызбай батыра д. 100/1
6402,ул. Наурызбай батыра д. 101
6403,ул. Наурызбай батыра д. 102
6404,ул. Наурызбай батыра д. 103
6405,ул. Наурызбай батыра д. 104
6406,ул. Наурызбай батыра д. 106
6407,ул. Наурызбай батыра д. 107
6408,ул. Наурызбай батыра д. 109
6409,ул. Наурызбай батыра д. 111
6410,ул. Наурызбай батыра д. 113
6411,ул. Наурызбай батыра д. 115
6412,ул. Наурызбай батыра д. 122
6413,ул. Наурызбай батыра д. 124
6414,ул. Наурызбай батыра д. 126
6415,ул. Наурызбай батыра д. 146
6416,ул. Наурызбай батыра д. 148
6417,ул. Нўрлы Жол д. 1
6418,ул. Нўрлы Жол д. 3
6419,ул. Нўрлы Жол д. 5
6420,ул. Нўрлы Жол д. 7
6421,ул. Нўрлы Жол д. 7/1
6422,ул. Нўрлы Жол д. 9
6423,ул. Нўрлы Жол д. 11
6424,ул. Нўрлы Жол д. 16
6425,ул. Нурмакова д. 26
6426,ул. Нурмакова д. 30
6427,ул. Нурмакова д. 30А
6428,ул. Нурмакова д. 49
6429,ул. Нурмакова д. 51
6430,ул. Нурмакова д. 52
6431,ул. Нурмакова д. 56
6432,ул. Нурмакова д. 65
6433,ул. Нурмакова д. 75
6434,ул. Нурмакова д. 77
6435,ул. Нурмакова д. 79
6436,ул. Нурмакова д. 81
6437,ул. Нурмакова д. 86
6438,ул. Нурмакова д. 90
6439,ул. Нурмакова д. 92
6440,ул. Нурмакова д. 93
6441,ул. Панфилова д. 24
6442,ул. Панфилова д. 26
6443,ул. Панфилова д. 28
6444,ул. Панфилова д. 30
6445,ул. Панфилова д. 32
6446,ул. Панфилова д. 37
6447,ул. Панфилова д. 49
6448,ул. Панфилова д. 51
6449,ул. Панфилова д. 52/41
6450,ул. Панфилова д. 53
6451,ул. Панфилова д. 54/30
6452,ул. Панфилова д. 57
6453,ул. Панфилова д. 57/43
6454,ул. Панфилова д. 61
6455,ул. Панфилова д. 64
6456,ул. Панфилова д. 75/81
6457,ул. Панфилова д. 80
6458,ул. Панфилова д. 82
6459,ул. Панфилова д. 83
6460,ул. Панфилова д. 85
6461,ул. Панфилова д. 101
6462,ул. Панфилова д. 103
6463,ул. Панфилова д. 108
6464,ул. Панфилова д. 109
6465,ул. Панфилова д. 113/56
6466,ул. Панфилова д. 114
6467,ул. Панфилова д. 126
6468,ул. Панфилова д. 138/50
6469,ул. Панфилова д. 147
6470,ул. Панфилова д. 149/47
6471,ул. Чокана Валиханова д. 25
6472,ул. Чокана Валиханова д. 26
6473,ул. Чокана Валиханова д. 28
6474,ул. Чокана Валиханова д. 30
6475,ул. Чокана Валиханова д. 32
6476,ул. Чокана Валиханова д. 33
6477,ул. Чокана Валиханова д. 34/8
6478,ул. Чокана Валиханова д. 36
6479,ул. Чокана Валиханова д. 46
6480,ул. Чокана Валиханова д. 48/37
6481,ул. Чокана Валиханова д. 49
6482,ул. Чокана Валиханова д. 70
6483,ул. Чокана Валиханова д. 83
6484,ул. Чокана Валиханова д. 84
6485,ул. Чокана Валиханова д. 107/38
6486,ул. Чокана Валиханова д. 115
6487,ул. Чокана Валиханова д. 115А
6488,ул. Чокана Валиханова д. 117
6489,ул. Чокана Валиханова д. 121
6490,ул. Чокана Валиханова д. 124
6491,ул. Чокана Валиханова д. 128
6492,ул. Чокана Валиханова д. 137
6493,ул. Чокана Валиханова д. 137А
6494,ул. Шарипова д. 152
6495,ул. Шашкина д. 2/36
6496,ул. Шашкина д. 19
6497,ул. Шашкина д. 21
6498,ул. Шашкина д. 23
6499,ул. Шашкина д. 25
6500,ул. Шашкина д. 27
6501,ул. Шашкина д. 30
6502,ул. Шашкина д. 30А
6503,ул. Шашкина д. 32
6504,ул. Шашкина д. 34
6505,ул. Шашкина д. 34А
6506,ул. Шашкина д. 36
6507,ул. Шашкина д. 36А
6508,ул. Шашкина д. 38
6509,ул. Шашкина д. 40
6510,ул. Шевченко д. 4/94
6511,ул. Шевченко д. 5/92
6512,ул. Шевченко д. 7/75
6513,ул. Шевченко д. 13
6514,ул. Шевченко д. 14/77
6515,ул. Шевченко д. 15А
6516,ул. Шевченко д. 18
6517,ул. Шевченко д. 37
6518,ул. Шевченко д. 44
6519,ул. Шевченко д. 44А
6520,ул. Шевченко д. 63
6521,ул. Шерхан Мўртаза д. 13
6522,ул. Шерхан Мўртаза д. 20
6523,ул. Шерхан Мўртаза д. 25
6524,ул. Шокая М д. 55
6525,ул. Шукшина д. 71
6526,ул. Янушкевича А д. 8/17
6527,ул. Янушкевича А д. 18/16
6528,ул. Янушкевича А д. 36/30
6529,мкр. Абай ул. Алтын Орда д. 6/55 корпус 1
6530,мкр. Абай ул. Алтын Орда д. 6/54 корпус 1
6531,мкр. Абай ул. Алтын Орда д. 6/46 корпус 1
6532,мкр. Абай ул. Алтын Орда д. 6/48 корпус 1
6533,мкр. Абай ул. Алтын Орда д. 6/50 корпус 1
6534,мкр. Абай ул. Алтын Орда д. 6/52 корпус 1
6535,мкр. Абай ул. Алтын Орда д. 6/56 корпус 1
6536,мкр. Абай ул. Алтын Орда д. 6/47 корпус 1
6537,мкр. Абай ул. Алтын Орда д. 6/57 корпус 1
6538,мкр. Абай ул. Алтын Орда д. 6/51 корпус 1
6539,мкр. Абай ул. Алтын Орда д. 6/49 корпус 1
6540,мкр. Абай ул. Алтын Орда д. 6/58 корпус 1
6541,мкр. Абай ул. Алтын Орда д. 6/59 корпус 1
6542,мкр. Абай ул. Алтын Орда д. 6/62 корпус 1
6543,мкр. Абай ул. Алтын Орда д. 6/61 корпус 1
6544,мкр. Абай ул. Алтын Орда д. 6/60 корпус 1
6545,мкр. Абай ул. Алтын Орда д. 6/49 корпус 2
6546,мкр. Абай ул. Алтын Орда д. 6/54 корпус 2
6547,мкр. Абай ул. Алтын Орда д. 6/51 корпус 2
6548,мкр. Абай ул. Алтын Орда д. 6/46 корпус 2
6549,мкр. Абай ул. Алтын Орда д. 6/58 корпус 2
6550,мкр. Абай ул. Алтын Орда д. 6/48 корпус 2
6551,мкр. Абай ул. Алтын Орда д. 6/57 корпус 2
6552,мкр. Абай ул. Алтын Орда д. 6/47 корпус 2
6553,мкр. Абай ул. Алтын Орда д. 6/45 корпус 2
6554,мкр. Абай ул. Алтын Орда д. 6/54 корпус 3
6555,мкр. Абай ул. Алтын Орда д. 6/46 корпус 3
6556,мкр. Абай ул. Алтын Орда д. 6/45 корпус 3
6557,мкр. Абай ул. Алтын Орда д. 6/46 корпус 4
